boro_code,ct2010,crashes_total,prob_per_killed_total,prob_per_injured_total,prob_ped_killed_total,prob_ped_injured_total,prob_cyclist_killed_total,prob_cyclist_injured_total,prob_motorist_killed_total,prob_motorist_injured_total
3,096400,623,0.0016051364365971107,0.33226324237560195,0.0,0.08346709470304976,0.0,0.03210272873194221,0.0016051364365971107,0.21187800963081863
3,096600,778,0.006426735218508998,0.30848329048843187,0.0012853470437017994,0.07583547557840617,0.0,0.019280205655526992,0.005141388174807198,0.2120822622107969
3,096800,457,0.006564551422319475,0.3413566739606127,0.0,0.0787746170678337,0.0,0.0175054704595186,0.006564551422319475,0.24507658643326038
3,097000,554,0.0,0.2563176895306859,0.0,0.05054151624548736,0.0,0.021660649819494584,0.0,0.18411552346570398
3,097400,914,0.0032822757111597373,0.2538293216630197,0.0010940919037199124,0.08424507658643327,0.0,0.02188183807439825,0.002188183807439825,0.14770240700218817
3,098200,740,0.002702702702702703,0.3054054054054054,0.0013513513513513514,0.0918918918918919,0.0,0.02027027027027027,0.0013513513513513514,0.1945945945945946
3,098400,151,0.0,0.2251655629139073,0.0,0.059602649006622516,0.0,0.006622516556291391,0.0,0.15894039735099338
3,098600,323,0.0,0.25386996904024767,0.0,0.04953560371517028,0.0,0.021671826625386997,0.0,0.1826625386996904
3,098800,287,0.0,0.22996515679442509,0.0,0.06968641114982578,0.0,0.006968641114982578,0.0,0.15331010452961671
3,099000,417,0.007194244604316547,0.30935251798561153,0.0,0.0407673860911271,0.0,0.02158273381294964,0.004796163069544364,0.24700239808153476
